0.,0.,3.873,3.873
0.,0.,3.8730017337171727,3.8730017337171727
0.,0.,3.872998633986932,3.872998633986932
0.,0.,3.872997080457965,3.872997080457965
0.,0.,3.8729993742245727,3.8729993742245727
0.,0.,3.8729966255588364,3.8729966255588364
0.,0.,3.8729974725927323,3.8729974725927323
0.,0.,3.8729996346063693,3.8729996346063693
0.,0.,3.8730004323529914,3.8730004323529914
0.,0.,3.8730017085088426,3.8730017085088426
0.,0.,3.872999059576931,3.872999059576931
0.,0.,3.872999668013113,3.872999668013113
0.,0.,3.872999216438583,3.872999216438583
0.,0.,3.87299726151917,3.87299726151917
0.,0.,3.8729969499680656,3.8729969499680656
0.,0.,3.873002797130893,3.873002797130893
0.,0.,3.8729998506443644,3.8729998506443644
0.,0.,3.8729996345189575,3.8729996345189575
0.,0.,3.8729994992909167,3.8729994992909167
0.,0.,3.873000251797563,3.873000251797563
0.,0.,3.873000642675797,3.873000642675797
0.,0.,3.8730034407874725,3.8730034407874725
0.,0.,3.8729966322684257,3.8729966322684257
0.,0.,3.8730012622158365,3.8730012622158365
0.,0.,3.8730012802194573,3.8730012802194573
0.,0.,3.8729991735748186,3.8729991735748186
0.,0.,3.8729992665936326,3.8729992665936326
0.,0.,3.8729987022982537,3.8729987022982537
0.,0.,3.8730018428155555,3.8730018428155555
0.,0.,3.873000504110902,3.873000504110902
0.,0.,3.873000778088717,3.873000778088717
0.,0.,3.8730020082052063,3.8730020082052063
0.,0.,3.8729986423725644,3.8729986423725644
0.,0.,3.8730013757346207,3.8730013757346207
0.,0.,3.872997122275317,3.872997122275317
0.,0.,3.87299645805015,3.87299645805015
0.,0.,3.873003322246382,3.873003322246382
0.,0.,3.8730035271237684,3.8730035271237684
0.,0.,3.8729970166655927,3.8729970166655927
0.,0.,3.872998702468071,3.872998702468071
0.,0.,3.8729998870001516,3.8729998870001516
0.,0.,3.8730013256544153,3.8730013256544153
0.,0.,3.8729986565806813,3.8729986565806813
0.,0.,3.872996346801822,3.872996346801822
0.,0.,3.8729969711808168,3.8729969711808168
0.,0.,3.8730013009608992,3.8730013009608992
0.,0.,3.8730018820196586,3.8730018820196586
0.,0.,3.873001211328591,3.873001211328591
0.,0.,3.8730004743245288,3.8730004743245288
0.,0.,3.8729969214261866,3.8729969214261866
0.,0.,3.8730028132905012,3.8730028132905012
0.,0.,3.8729982067613338,3.8729982067613338
0.,0.,3.8730010262603907,3.8730010262603907
0.,0.,3.8729979177194083,3.8729979177194083
0.,0.,3.873000432771913,3.873000432771913
0.,0.,3.8730027907618734,3.8730027907618734
0.,0.,3.873002645828878,3.873002645828878
0.,0.,3.8730011316330817,3.8730011316330817
0.,0.,3.873003412776894,3.873003412776894
0.,0.,3.8729970078057154,3.8729970078057154
0.,0.,3.8729984412263625,3.8729984412263625
0.,0.,3.872998519511888,3.872998519511888
0.,0.,3.872997844633963,3.872997844633963
0.,0.,3.872997745937726,3.872997745937726
0.,0.,3.8729984964042856,3.8729984964042856
0.,0.,3.8730028085787915,3.8730028085787915
0.,0.,3.873003302970334,3.873003302970334
0.,0.,3.8730030341440185,3.8730030341440185
0.,0.,3.873001974966697,3.873001974966697
0.,0.,3.873001545940038,3.873001545940038
0.,0.,3.8730023047036086,3.8730023047036086
